annee,groupe,espece,code_boite,temperature_cible,semaine,type_mesure,valeur,fichier_source,feuille_source,ligne_source,code_espece_local,code_souche,numero_souche_local,code_provenance,numero_boite_local
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,50,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,51,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,52,polypes,100.0,Suivi_2020.xlsx,Rhizostomae,145,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,1,ephyrules,60.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,2,ephyrules,50.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,3,ephyrules,100.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,4,ephyrules,200.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,5,ephyrules,200.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,6,ephyrules,200.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,7,ephyrules,200.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,8,ephyrules,200.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,9,ephyrules,100.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,10,ephyrules,200.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,11,ephyrules,200.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,15,ephyrules,200.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,19,ephyrules,0.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,23,ephyrules,50.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,24,ephyrules,9.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,25,ephyrules,7.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,27,ephyrules,100.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,28,ephyrules,50.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,29,ephyrules,50.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,30,ephyrules,200.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,31,ephyrules,50.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
2020,Rhizostomae,Stomolophus meleagris,SME-JKA-1.04,15.0,32,ephyrules,50.0,Suivi_2020.xlsx,Rhizostomae,146,SME,SME-JKA-1,1,JKA,04
